,Text,Label
3898,I was told not to use it ever.,0
3899,My sister is flying in from James on Troy to attend my mom's biopsy appt.,0
3900,"I was originally diagnosed with Jill with Kyle, Original Tumor Karen, Joseph cancer is the Shawn most aggressive forms of breast cancer.",0
3901,"The Urologist feels that there is certainly ""something there"" but is waiting to see a ""trend"".",0
3902,I've seen this list before and appreciate seeing it again.,0
3903,Thank you for the information.,0
3904,You may have better luck than I did.,0
3905,I know several people who's insurance companies have refused.,0
3906,I really appreciate your contributions to this board.,1
3907,I took Michael off the site and you're in a pickle again.,0
3908,That is reassuring and I expect to be around for a lot more.,1
3909,How long will the side affects of chemo last and what can I do to help her cope?,0
3910,It dealt with Jeremy of their products called ARTHAFFECT.,0
3911,"I am not sure if you had VATS or standard surgery, which could certainly make the difference in your healing time.",1
3912,"My PSA was never tested above Jacob, but it was steadily go up, not stable like yours.max",0
3913,"Some surgeons view chemotherapy as a remedy for ""bad"" surgery.",1
3914,I will meet with the radiation oncologist Curtis and get set up for that portion of my treatment.,0
3915,"Long story short, she's on feeding tube and requires 24/7 care/support.",0
3916,His legs are extremely swollen and his knees are so painful its hard for him to walk.,1
3917,Any radiation to this area must wait until continence is regained.,0
3918,"I'm not as young as you all, (Lee), but my mom has Matthew and I feel the same way you guys do.",1
3919,"When my dad died Brooke, they came by and didn't seem to offer any help with greiving.",0
3920,I feel I need to take a short break to get all of the ideas in perspective.,0
3921,why you hear and hear more cases of cancer......... what is happening???........,1
3922,Does it go back down in between chemo cycles?,0
3923,"No nausea so far, but I do have the starts of a scratchy throat.",1
3924,I am in bringing Jessica red wine for celebration,0
3925,I was told that I would go thru early onset menopause -- never happened.So if you do indeed have thyroid cancer --- I am sure concentration will be placed on completed chemo --.,0
3926,I supose if this goes well I'll start to worry that every thing is going wrong with the Kevin.,0
3927,All it takes is one cell left behind to grow and spread.,1
3928,"Hi Scott, the picture board represents members of my family that have been lost to cancer over Melissa.",1
3929,Finally Alisha she goes in for surgery to reverse the colostomy bag.,1
3930,My medical oncologist sent me to the radiation oncologist at the regional care center in a neighboring hospital where he works.,1
3931,It sounds very much like you are seeing the beginning.,1
3932,"I'm with everyone else in praying for a clean bill of health for you.Hugs, Elizabeth",1
3933,There will be no cure for my sister-in-law.,0
3934,Radiology oncologists plan what radiation methods are best.,1
3935,Other people genetically are predisposed to have joint pain with these drugs and just can't take them.,0
3936,Thanks for reminding me to refocus on my prayer.,1
3937,"I was treated with Michael and Elizabeth, along with Julia radiation.",0
3938,Wishing you and your mom all the best.,1
3939,"At Lisa, your wife has an excellent chance of recovering full mental abilities.",0
3940,Christopher lymph nodes were free of cancer and no further cancer cells were found in the breast.,0
3941,I only got a text saying I won Benjamin tickets to the Gabriella.....lol,0
3942,Hoping for answers when you go in today- Positive thoughts my dear Tasha,1
3943,I can't believe that cost or that there is only one lab in the Sylvia handling this.,1
3944,I wish you well and keep us posted.,1
3945,"my cancer came back ,my some prayers please ,i can't shake depression this time.please help thanks",0
3946,"Good luck, will pray for your family and hope to hear soon from you.",1
3947,it is so sad that insurance companies ignore the facts.,1
3948,Doctors take such rates in account when they order repeat chest scans.,0
3949,As mentioned by Stephanie we welcome you to our little corner of the web and sorry to read about your husband.,0
3950,"It was recommended (& I agreed) that I go for EBRT/IMRT (Krista sessions), Cassandra was to the pelvic cavity to get any of the unseen cancer cells that might have gone outside the prostate.",0
3951,"I told her she could not take it, because she would have.",1
3952,"Went from Aaron depends Kenneth, to Eric depends the next.",0
3953,Chemo obviously helps or doctors wouldn't use it.,1
3954,I still have pain over the entire left side.,1
3955,The low grade fever did not go away for Heather.,1
3956,My feet have been killing me lately.... any suggestions....Tiffany,0
3957,so sorry it had to bite you so hard.,1
3958,"Dearest Mia and Cathy,Along with God's love and protection, the love and devotion that you both have for each other, will see you through.My prayers are constantly with you both.",1
3959,"I got neuropathy in my hands, feet, face, neck, and chest.",1
3960,I feel a bit insensitive to your plight.,0
3961,Did you see a new doc?,0
3962,"I had to be treated surgically, however, I checked with Hunter and chemotherapy for patients in Joseph is used.",0
3963,"Saves on shampoo and shave creme, that's for sure!",1
3964,I read it on the Deborah clinic site as well as this one.,0
3965,"But after Theresa and a husband who nicely, but ever so consistently ""encouraged"" me, I decided to do it.",1
3966,I just signed into this site and hope I am posting this correctly.,0
3967,"I am waitin to see if it works,  Hang in there.",1
3968,We all understand what having a bad day is like and we usually vent here because we know that everyone else understands.,0
3969,We finally got the appointment.,0
3970,"She will need to do daily exercises, according to her surgeon's instructions, to prevent loss of mobility in the arm.",0
3971,Contact the social worker in the oncology department of your hospital.,1
3972,"However... Could you ever, ever trust her again?",0
3973,Well…I always like positive news or with us PCa surgery survivors “negative” news…So since my wife is John younger than me it will extend my life David (we have been married over Christopher now)…Cool… I will chose to believe this so thanks for Michael…,0
3974,Keep your spirits and faith up.,0
3975,My doc has also prescribed ambien to help me sleep.,1
3976,Some are highly aggressive and double Kristen (I've heard of aggressive breast cancer that was this quick but that's rare).,1
3977,I had Fernando with my gleason 7.Larry,0
3978,Lauren good and normal :)  And I grease up with my all time favorite before bedtime - coconut oil!,0
3979,"Yes Dawn Dawn, all over the news he was fine, then its ?Kristina where is she.",0
3980,I'm just not handling this entire situation very well.,1
3981,I've been keeping a blog since my journey began.,0
3982,She was diagnosed on David while being Jacob pregnant.,1
3983,"Therapeutic protocols currently in use are limited in their effectiveness, because they are based on the results of clinical trials conducted on a general population, yet no Benjamin patients are alike.",0
3984,It's just something I don't have the time or energy to worry about.,0
