,Text,Label
2868,"Does anyone else have lumpy bits under their arm where they had mastectomy and lymph nodes out?, im only 4 weeks out of my last chemo so im pretty confident its nothing nasty, but your input will hopefully ease my mind.",0
2869,We love our cat too and it is so hard to see them sick.,1
2870,"Did I mention, the onset of adult acme?",0
2871,I will make a report on that later.,0
2872,Maybe a thank you note from whomever the money is going to?,1
2873,"Stephanie,
I agree with what you are  saying.thank you for your advice.Monica",0
2874,I talked to the social worker at the hospital about it.,0
2875,I always wanted to be younger but I don't want to go back that far - LOLContinued good health to everyone!!,0
2876,"Yes, thanks for doing this.",0
2877,"Your news is the kind that gives me much hope, faith and the will to endure",1
2878,I had just a little blood in my urine for Todd aftwards.,0
2879,I would guess lots of folks find this part frustrating.,1
2880,My mom was diagnosed with Marcus in Ray.,1
2881,The brain tumors were from the lung cancer.,1
2882,How did you know I feel alone?,0
2883,noted thidk mucus dark with blood scared me but i have spoken to others and they had it too from the radiatioj had my doctor order me anti biotics but the mucus is thick and hard to spit up at times just hand in there,0
2884,"They got the whole tumor, however Eric if Eric lymph node were involved with free floating cells within the lobe.",0
2885,So we go Devin for the William shot that is needed before starting Aaron David.,1
2886,These became more severe and made her unable to even sleep lying down.,0
2887,Got to balance the money thing with Shirley while I still can.,0
2888,My doctors would opt to do everything possible to eradicate it.,1
2889,The surgery scared the crap out of me.,1
2890,My son ended up shaving his head after his friend had done mine.,0
2891,I'm amazed at the grace and even humor they present.,0
2892,"Keep up the good work; we are all praying for you.Best regards,  Julie",0
2893,It was the non aggressive kind and they got it all.,1
2894,I know they will appreciate it.,0
2895,"If the wheelchair decreases issues of pain, then it is also critical because pain mgmt, by its nature, is critical to our health, to our WILL, (or so I believe).These are just a few considerations made in Daniel.Ultimately, doc should make the call, in mom's ultimate best interest, and you guys and your sister should not let this come between you.",0
2896,"I'm so scared, has anyone done this before?",1
2897,Just want to beat this or atleast keep it under control.,1
2898,I take Nicholas Celecoxib Am and again Pm.,0
2899,would make the nerves fire all at once and make the tickly pricklies disappear for Joel or Benjamin.,0
2900,Lots of good advice from women who have been in your shoes.,1
2901,So glad your are home stay strong and you will beat this you are in my prayers.Kelsey,1
2902,How Many more nights can this go on were both so tired .,1
2903,Glad you came through surgery OK and are on the mend!,1
2904,I hope your hair loss stops.,1
2905,"My granddaughters are young, however it is hard for me to play with them wile undergoing treatment.",1
2906,"I was diagnosed with the same thing on Oct 8th,2000 and doctors were thinking about removing my lung till my MRI showed it had spread to my adrendal gland so I had to undergo chemo treatments Francisco for Michael treatments were finished.",0
2907,"oh MTN, i am soo sorry to hear your news.",0
2908,Our lives have just been turned upside down.,1
2909,I live in Keith but live very Alexander line so I am seeking treatment Patrick in Christianna Alexander.,0
2910,We will continue to think positive and pray for the best.,1
2911,That is where I get the most of my hope!,1
2912,Praying for you and sending positive thoughts for Joan!,1
2913,I keep all of my stuff in a box too in our closet.,1
2914,The radiation can be triangulated so that it primarily harms the cancer cells without harming nearby tissue.,1
2915,have the school carnival and a Andrea bday party bbq for an old (no pun intended lol) friendLibby :))))),0
2916,Thanks so much for weighing in on this subject!,1
2917,"Deanna, the rads dr. had the breast care coodinator send me pink chapstick with the clinic name on it.seriously?",1
2918,I was fine over Amanda between these Benjamin events but then side effects galloped up on me---new ones every day!,0
2919,"He has had no symptoms or pain .Doctor told us  there was cancer in one lymph node, but bone scan was clear.PC was found by a routine P.S.A test and Margaret suggested by our family doctor while he was in his office about another matter.We live in Robert Danny so we use Anthony.Our local cancer centre is Samantha and very good.However we do not get all the reports nor do we have a say in who treats him etc.We are pretty much in their hands.Sorry to ramble on but its been hard , my hubby had a bowel operation Erin and has trouble with his new diet and side effects from treatment.He is trying to follow the Snuffy Myers book.Jeffrey my step son died from lung cancer ( aged Mark before he was to get married.I am 54 and my husband and I have a son aged 22 he has asthma and I worry about him also and how all this is affecting his health.Thank you for any help or advice.",0
2920,"will show if the cancer is contained in the capsule or not......knowing this is important to the treatment decsion.Also, a bone scan is recommended for those with a gleason 8 or above..Good luckIra",0
2921,HE IS IN A LOT OF PAIN AND ON 30MG OF MORPHINE SR PLUS HYDROC0DONE IN BETWEEN.,1
2922,"I am very grateful for the Jacob, it makes this a millimeter easier to deal with.",1
2923,We give God Glory during the good and hard times.,1
2924,I called their number because weird stuff came up.,0
2925,I use a rescue inhaler but it doesn't help.,1
2926,Hello Grammybear,1
2927,There is no right or wrong answers to your questions.,0
2928,I've seen some recent studies that say David of those nodules are benign.,1
2929,I am now scheduled for a mastectomy  and the removal of the affected lymph nodes since there is still cancer present.,1
2930,you are very positive and that is the best way to be my moms 63 and your story sounds just like mine my mom has stage Aaron small cell carcinoma and the cancer has spread everywhere the doctors are not that good but we continue to fight,1
2931,Hopefully this new round of chemo will knock the socks off the beast!,1
2932,"If I don't have a fighting chance through traditional medicine, at least I can try the alternative methods and hopefully keep quality of life for as long as I can.",0
2933,Have you been on the Amy or GRACE forums?,1
2934,We all went to Ryan in stages in Brittany to stay with her.,0
2935,Let's have a couple of beers and celebrate your results.Congratulations.VG,0
2936,We have fought a huge battle and WON!,1
2937,I found great comfort in reading the rest of the message board stories.,0
2938,I am wondering if you have gone for a Shawn opinion at a lung cancer clinic associated with a teaching university.,1
2939,"Also, is it possible to identify cancer from a CT?",0
2940,"Hi Joseph,
It's very important to take your meds before the onset.",1
2941,i have went through Benjamin breast cancers pretty much alone and i have done it.,0
2942,Hang in and tell those doctors to be more positive!!,1
2943,"The tumor is still present , it is just inactive.",1
2944,Please post to introduce yourself in a separate topic.,1
2945,I'm keeping you and the rest of the clan in my prayers.Vincent,0
2946,I had both of those drugs Javier for Nancy prior to surgery.,0
2947,So keep a positive attitude and surround yourself with loving people.,1
2948,I too was shocked to find out my vit.D levels were low.,0
2949,"Normal James's Michael, mine, on the last shot...Rodney.",0
